proteinId	gotermId	goName	gotermType	goAcc
55179	1384	arginase activity	molecular_function	GO:0004053
55179	5393	agmatinase activity	molecular_function	GO:0008783
55179	3674	polyamine biosynthesis	biological_process	GO:0006596
55179	1170	catalytic activity	molecular_function	GO:0003824
55185	3444	transcription	biological_process	GO:0006350
55185	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
55185	1056	DNA binding	molecular_function	GO:0003677
55185	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
55185	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
55185	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
55190	5645	valine-pyruvate transaminase activity	molecular_function	GO:0009042
55191	15868	metal ion transporter activity	molecular_function	GO:0046873
55191	10823	metal ion transport	biological_process	GO:0030001
55191	7826	membrane	cellular_component	GO:0016020
55201	4055	chromosome organization and biogenesis (sensu Eukaryota)	biological_process	GO:0007001
55201	3429	nucleosome assembly	biological_process	GO:0006334
55201	2757	nucleus	cellular_component	GO:0005634
55201	1056	DNA binding	molecular_function	GO:0003677
55201	481	nucleosome	cellular_component	GO:0000786
55204	15955	hydrogen-transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
55204	15927	hydrogen-transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
55204	8214	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
55204	7796	ATP synthesis coupled proton transport	biological_process	GO:0015986
55204	1276	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
55213	3488	RNA processing	biological_process	GO:0006396
55213	1336	adenosine deaminase activity	molecular_function	GO:0004000
55213	1096	RNA binding	molecular_function	GO:0003723
55240	7826	membrane	cellular_component	GO:0016020
55240	3879	transport	biological_process	GO:0006810
55240	2451	ion channel activity	molecular_function	GO:0005216
55245	3116	D-ribose metabolism	biological_process	GO:0006014
55245	2013	ribokinase activity	molecular_function	GO:0004747
55252	2641	calcium ion binding	molecular_function	GO:0005509
55263	3592	ubiquitin cycle	biological_process	GO:0006512
55263	3547	protein modification	biological_process	GO:0006464
55263	2102	ubiquitin conjugating enzyme activity	molecular_function	GO:0004840
55274	4913	zinc ion binding	molecular_function	GO:0008270
55274	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
55274	2757	nucleus	cellular_component	GO:0005634
55274	1076	transcription factor activity	molecular_function	GO:0003700
55276	1170	catalytic activity	molecular_function	GO:0003824
55306	4804	metabolism	biological_process	GO:0008152
55306	1170	catalytic activity	molecular_function	GO:0003824
55306	2657	sugar binding	molecular_function	GO:0005529
55306	17027	cofactor binding	molecular_function	GO:0048037
55318	3010	coated pit	cellular_component	GO:0005905
55318	2434	structural molecule activity	molecular_function	GO:0005198
55318	10946	clathrin coat of trans-Golgi network vesicle	cellular_component	GO:0030130
55318	3946	intracellular protein transport	biological_process	GO:0006886
55318	3544	protein complex assembly	biological_process	GO:0006461
55319	15558	alpha-N-arabinofuranosidase activity	molecular_function	GO:0046556
55319	15377	L-arabinose metabolism	biological_process	GO:0046373
55321	8501	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
55335	2680	molecular function unknown	molecular_function	GO:0005554
55335	2653	ATP binding	molecular_function	GO:0005524
55341	3133	chitin biosynthesis	biological_process	GO:0006031
55341	1429	chitin synthase activity	molecular_function	GO:0004100
55349	1812	ribonuclease P activity	molecular_function	GO:0004526
55353	7747	coenzyme A biosynthesis	biological_process	GO:0015937
55353	2653	ATP binding	molecular_function	GO:0005524
55353	1866	pantothenate kinase activity	molecular_function	GO:0004594
55358	8235	oxidoreductase activity	molecular_function	GO:0016491
55358	3218	electron transport	biological_process	GO:0006118
55358	6871	disulfide oxidoreductase activity	molecular_function	GO:0015036
55358	1785	dimethylaniline monooxygenase (N-oxide-forming) activity	molecular_function	GO:0004499
55362	2653	ATP binding	molecular_function	GO:0005524
55381	2644	protein binding	molecular_function	GO:0005515
55401	4913	zinc ion binding	molecular_function	GO:0008270
55401	2757	nucleus	cellular_component	GO:0005634
55401	1055	nucleic acid binding	molecular_function	GO:0003676
55406	4286	intracellular signaling cascade	biological_process	GO:0007242
55407	7826	membrane	cellular_component	GO:0016020
55407	3879	transport	biological_process	GO:0006810
55407	2450	transporter activity	molecular_function	GO:0005215
55417	3588	proteolysis and peptidolysis	biological_process	GO:0006508
55417	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
55417	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
55417	157	nucleotide binding	molecular_function	GO:0000166
55417	11099	dynein complex	cellular_component	GO:0030286
55417	4072	microtubule-based movement	biological_process	GO:0007018
55417	1124	microtubule motor activity	molecular_function	GO:0003777
55417	1170	catalytic activity	molecular_function	GO:0003824
55417	5193	dynein ATPase activity	molecular_function	GO:0008567
55422	3551	protein amino acid phosphorylation	biological_process	GO:0006468
55422	2653	ATP binding	molecular_function	GO:0005524
55422	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
55467	3367	DNA replication initiation	biological_process	GO:0006270
55467	72	regulation of cell cycle	biological_process	GO:0000074
55511	7826	membrane	cellular_component	GO:0016020
55511	4965	cation transporter activity	molecular_function	GO:0008324
55511	3881	cation transport	biological_process	GO:0006812
55519	1055	nucleic acid binding	molecular_function	GO:0003676
55534	7826	membrane	cellular_component	GO:0016020
55534	3707	lipid metabolism	biological_process	GO:0006629
55534	1170	catalytic activity	molecular_function	GO:0003824
55534	1312	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	molecular_function	GO:0003975
55543	3551	protein amino acid phosphorylation	biological_process	GO:0006468
55543	2653	ATP binding	molecular_function	GO:0005524
55543	1939	protein kinase activity	molecular_function	GO:0004672
55543	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
55548	2757	nucleus	cellular_component	GO:0005634
55550	10941	clathrin vesicle coat	cellular_component	GO:0030125
55550	3946	intracellular protein transport	biological_process	GO:0006886
55566	2639	copper ion binding	molecular_function	GO:0005507
55566	5084	L-ascorbate oxidase activity	molecular_function	GO:0008447
55570	3947	exocytosis	biological_process	GO:0006887
55570	137	exocyst	cellular_component	GO:0000145
55575	2644	protein binding	molecular_function	GO:0005515
55575	3588	proteolysis and peptidolysis	biological_process	GO:0006508
55575	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
55575	8536	proprotein convertase activity	molecular_function	GO:0016808
55575	5594	serine-type signal peptidase activity	molecular_function	GO:0008991
55575	4889	plasminogen activator activity	molecular_function	GO:0008243
55575	4786	pancreatic elastase activity	molecular_function	GO:0008132
55575	1591	subtilase activity	molecular_function	GO:0004289
55589	3488	RNA processing	biological_process	GO:0006396
55589	1096	RNA binding	molecular_function	GO:0003723
55589	166	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
55589	5625	tRNA nucleotidyltransferase activity	molecular_function	GO:0009022
55595	7827	integral to membrane	cellular_component	GO:0016021
55595	4965	cation transporter activity	molecular_function	GO:0008324
55595	3881	cation transport	biological_process	GO:0006812
55597	5293	2-dehydropantoate 2-reductase activity	molecular_function	GO:0008677
55597	3306	pyrimidine base metabolism	biological_process	GO:0006206
55627	5270	phospholipid biosynthesis	biological_process	GO:0008654
55627	1605	ethanolaminephosphotransferase activity	molecular_function	GO:0004307
55630	7827	integral to membrane	cellular_component	GO:0016021
55630	3879	transport	biological_process	GO:0006810
55630	2450	transporter activity	molecular_function	GO:0005215
55631	4804	metabolism	biological_process	GO:0008152
55631	1170	catalytic activity	molecular_function	GO:0003824
55631	1900	phospholipase D activity	molecular_function	GO:0004630
55634	7827	integral to membrane	cellular_component	GO:0016021
55634	7715	tetracycline transport	biological_process	GO:0015904
55634	7339	tetracycline:hydrogen antiporter activity	molecular_function	GO:0015520
55634	3879	transport	biological_process	GO:0006810
55634	2450	transporter activity	molecular_function	GO:0005215
55636	7826	membrane	cellular_component	GO:0016020
55636	3218	electron transport	biological_process	GO:0006118
55636	1457	cytochrome-c oxidase activity	molecular_function	GO:0004129
55636	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
55636	7827	integral to membrane	cellular_component	GO:0016021
55636	3879	transport	biological_process	GO:0006810
55636	2653	ATP binding	molecular_function	GO:0005524
55636	8614	ATPase activity	molecular_function	GO:0016887
55636	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
55636	157	nucleotide binding	molecular_function	GO:0000166
55644	3591	ubiquitin-dependent protein catabolism	biological_process	GO:0006511
55644	2952	proteasome core complex (sensu Eukaryota)	cellular_component	GO:0005839
55644	1597	threonine endopeptidase activity	molecular_function	GO:0004298
55644	1598	proteasome endopeptidase activity	molecular_function	GO:0004299
55660	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
55660	3448	RNA elongation	biological_process	GO:0006354
55660	1076	transcription factor activity	molecular_function	GO:0003700
55660	1056	DNA binding	molecular_function	GO:0003677
55660	3444	transcription	biological_process	GO:0006350
55660	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
55660	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
55660	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
55660	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
55669	18830	regulation of hydrolase activity	biological_process	GO:0051336
55669	8516	hydrolase activity	molecular_function	GO:0016787
55669	1263	GPI-anchor transamidase activity	molecular_function	GO:0003923
55671	8235	oxidoreductase activity	molecular_function	GO:0016491
55671	4804	metabolism	biological_process	GO:0008152
55671	14714	ketoreductase activity	molecular_function	GO:0045703
55671	13026	versicolorin reductase activity	molecular_function	GO:0042469
55671	9304	myrtenol dehydrogenase activity	molecular_function	GO:0018450
55671	9303	1-phenylethanol dehydrogenase activity	molecular_function	GO:0018449
55671	9302	hydroxymethylmethylsilanediol oxidase activity	molecular_function	GO:0018448
55671	9301	chloral hydrate dehydrogenase activity	molecular_function	GO:0018447
55671	9300	pinocarveol dehydrogenase activity	molecular_function	GO:0018446
55671	8352	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
55671	5340	alkanesulfonate monooxygenase activity	molecular_function	GO:0008726
55671	5322	glucose dehydrogenase activity	molecular_function	GO:0008708
55681	4779	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	molecular_function	GO:0008124
55706	4103	cell cycle	biological_process	GO:0007049
55709	1900	phospholipase D activity	molecular_function	GO:0004630
55719	3551	protein amino acid phosphorylation	biological_process	GO:0006468
55719	2653	ATP binding	molecular_function	GO:0005524
55719	1939	protein kinase activity	molecular_function	GO:0004672
55719	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
55719	5224	protein kinase CK2 regulator activity	molecular_function	GO:0008605
55719	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
55719	3059	protein kinase CK2 complex	cellular_component	GO:0005956
55719	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
55719	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
55719	1948	protein kinase CK2 activity	molecular_function	GO:0004682
